* AERMOD (24142 ):  강남역 일대 대심도 빗물배수터널 소규모환경영향평가                      01/19/26
* AERMET ( 23132):  공사시. (AERMOD V.241203)                                               15:55:47
* MODELING OPTIONS USED:   RegDFAULT  CONC  ELEV  RURAL
*         PLOT FILE OF   4TH-HIGHEST MAX DAILY 24-HR VALUES AVERAGED OVER   1 YEARS FOR SOURCE GROUP: ALL     
*         FOR A TOTAL OF  1464 RECEPTORS.
*         FORMAT: (3(1X,F13.5),3(1X,F8.2),2X,A6,2X,A8,2X,A5,5X,A8,2X,               10(F13.5,2X,I8.8,2X:))                                                                                                                
*        X             Y      AVERAGE CONC    ZELEV    ZHILL    ZFLAG    AVE     GRP       RANK     NET ID   AVER CONC YR1  DATE YR1
* ____________  ____________  ____________   ______   ______   ______  ______  ________  ________  ________  _____________  ________
  199795.00000  543085.00000       0.01823    37.10    83.80     0.00   24-HR  ALL         4TH     CART1           0.01823  23011724
  199895.00000  543085.00000       0.02444    47.00    83.80     0.00   24-HR  ALL         4TH     CART1           0.02444  23012624
  199995.00000  543085.00000       0.02377    55.20    83.80     0.00   24-HR  ALL         4TH     CART1           0.02377  23121524
  200095.00000  543085.00000       0.01401    83.80    83.80     0.00   24-HR  ALL         4TH     CART1           0.01401  23092924
  200195.00000  543085.00000       0.01420    79.60    79.60     0.00   24-HR  ALL         4TH     CART1           0.01420  23120624
  200295.00000  543085.00000       0.02012    53.30    79.60     0.00   24-HR  ALL         4TH     CART1           0.02012  23101424
  200395.00000  543085.00000       0.03534    43.60    79.60     0.00   24-HR  ALL         4TH     CART1           0.03534  23122724
  200495.00000  543085.00000       0.04536    40.20    79.60     0.00   24-HR  ALL         4TH     CART1           0.04536  23122224
  200595.00000  543085.00000       0.03233    35.50    79.60     0.00   24-HR  ALL         4TH     CART1           0.03233  23010724
  200695.00000  543085.00000       0.02270    30.00    79.60     0.00   24-HR  ALL         4TH     CART1           0.02270  23121224
  200795.00000  543085.00000       0.02045    30.00    79.60     0.00   24-HR  ALL         4TH     CART1           0.02045  23121224
  200895.00000  543085.00000       0.01982    30.00    79.60     0.00   24-HR  ALL         4TH     CART1           0.01982  23092924
  200995.00000  543085.00000       0.02094    30.00    79.60     0.00   24-HR  ALL         4TH     CART1           0.02094  23121224
  201095.00000  543085.00000       0.01875    29.50    79.60     0.00   24-HR  ALL         4TH     CART1           0.01875  23100624
  201195.00000  543085.00000       0.02247    29.00    29.00     0.00   24-HR  ALL         4TH     CART1           0.02247  23092924
  201295.00000  543085.00000       0.02219    28.70    39.40     0.00   24-HR  ALL         4TH     CART1           0.02219  23092924
  201395.00000  543085.00000       0.02293    29.90    39.40     0.00   24-HR  ALL         4TH     CART1           0.02293  23011324
  201495.00000  543085.00000       0.02496    34.20    39.60     0.00   24-HR  ALL         4TH     CART1           0.02496  23011324
  201595.00000  543085.00000       0.01772    39.60    39.60     0.00   24-HR  ALL         4TH     CART1           0.01772  23012624
  201695.00000  543085.00000       0.02676    39.60    39.60     0.00   24-HR  ALL         4TH     CART1           0.02676  23100724
  201795.00000  543085.00000       0.05586    32.90    39.60     0.00   24-HR  ALL         4TH     CART1           0.05586  23011224
  201895.00000  543085.00000       0.06204    30.00    39.60     0.00   24-HR  ALL         4TH     CART1           0.06204  23012124
  201995.00000  543085.00000       0.07173    27.90    36.60     0.00   24-HR  ALL         4TH     CART1           0.07173  23121924
  202095.00000  543085.00000       0.11319    23.10    36.60     0.00   24-HR  ALL         4TH     CART1           0.11319  23012624
  202195.00000  543085.00000       0.20375    20.10    29.80     0.00   24-HR  ALL         4TH     CART1           0.20375  23012124
  202295.00000  543085.00000       0.23628    20.30    29.80     0.00   24-HR  ALL         4TH     CART1           0.23628  23012124
  202395.00000  543085.00000       0.26248    20.00    50.30     0.00   24-HR  ALL         4TH     CART1           0.26248  23011724
  202495.00000  543085.00000       0.42170    20.00    50.30     0.00   24-HR  ALL         4TH     CART1           0.42170  23121924
  202595.00000  543085.00000       0.78219    20.00    50.30     0.00   24-HR  ALL         4TH     CART1           0.78219  23011724
  202695.00000  543085.00000       0.39016    20.00    50.30     0.00   24-HR  ALL         4TH     CART1           0.39016  23010724
  202795.00000  543085.00000       0.23596    21.80    50.30     0.00   24-HR  ALL         4TH     CART1           0.23596  23021724
  202895.00000  543085.00000       0.25300    28.60    50.30     0.00   24-HR  ALL         4TH     CART1           0.25300  23102524
  202995.00000  543085.00000       0.18870    40.10    40.10     0.00   24-HR  ALL         4TH     CART1           0.18870  23100624
  203095.00000  543085.00000       0.20055    33.90    50.10     0.00   24-HR  ALL         4TH     CART1           0.20055  23012524
  203195.00000  543085.00000       0.15458    34.90    50.10     0.00   24-HR  ALL         4TH     CART1           0.15458  23100624
  203295.00000  543085.00000       0.12643    29.70    50.10     0.00   24-HR  ALL         4TH     CART1           0.12643  23100624
  198795.00000  543185.00000       0.02520    20.00    88.80     0.00   24-HR  ALL         4TH     CART1           0.02520  23012224
  198895.00000  543185.00000       0.02771    22.70    88.80     0.00   24-HR  ALL         4TH     CART1           0.02771  23012224
  198995.00000  543185.00000       0.02810    30.00    88.80     0.00   24-HR  ALL         4TH     CART1           0.02810  23122724
  199095.00000  543185.00000       0.03072    27.80    88.80     0.00   24-HR  ALL         4TH     CART1           0.03072  23012224
  199195.00000  543185.00000       0.03058    20.20    88.80     0.00   24-HR  ALL         4TH     CART1           0.03058  23012224
  199295.00000  543185.00000       0.02713    20.00    88.80     0.00   24-HR  ALL         4TH     CART1           0.02713  23012624
  199395.00000  543185.00000       0.03032    20.00    88.80     0.00   24-HR  ALL         4TH     CART1           0.03032  23012224
  199495.00000  543185.00000       0.02890    20.00    88.80     0.00   24-HR  ALL         4TH     CART1           0.02890  23012224
  199595.00000  543185.00000       0.02691    20.00    96.70     0.00   24-HR  ALL         4TH     CART1           0.02691  23012224
  199695.00000  543185.00000       0.02462    23.40    96.70     0.00   24-HR  ALL         4TH     CART1           0.02462  23012624
  199795.00000  543185.00000       0.02606    31.70    96.70     0.00   24-HR  ALL         4TH     CART1           0.02606  23011224
  199895.00000  543185.00000       0.02174    41.80    96.70     0.00   24-HR  ALL         4TH     CART1           0.02174  23121524
  199995.00000  543185.00000       0.02091    60.00    83.80     0.00   24-HR  ALL         4TH     CART1           0.02091  23012624
  200095.00000  543185.00000       0.01331    70.10    83.80     0.00   24-HR  ALL         4TH     CART1           0.01331  23092924
